time,open,high,low,close,volume
2017-09-01 09:30:00,6.24,6.24,6.24,6.24,2400.0
2017-09-01 09:31:00,6.24,6.24,6.22,6.22,39603.0
2017-09-01 09:32:00,6.24,6.24,6.21,6.22,43700.0
2017-09-01 09:33:00,6.22,6.23,6.22,6.22,109000.0
2017-09-01 09:34:00,6.22,6.24,6.22,6.24,13700.0
2017-09-01 09:35:00,6.23,6.24,6.23,6.23,36300.0
2017-09-01 09:36:00,6.23,6.24,6.23,6.23,60600.0
2017-09-01 09:37:00,6.23,6.24,6.22,6.22,84500.0
2017-09-01 09:38:00,6.23,6.24,6.23,6.23,37800.0
2017-09-01 09:39:00,6.23,6.24,6.23,6.23,41900.0
2017-09-01 09:40:00,6.23,6.24,6.23,6.23,61700.0
2017-09-01 09:41:00,6.23,6.23,6.22,6.23,104800.0
2017-09-01 09:42:00,6.23,6.24,6.23,6.23,16600.0
2017-09-01 09:43:00,6.24,6.24,6.23,6.23,48300.0
2017-09-01 09:44:00,6.23,6.23,6.22,6.22,20300.0
2017-09-01 09:45:00,6.23,6.24,6.22,6.24,36500.0
2017-09-01 09:46:00,6.24,6.24,6.23,6.24,50200.0
2017-09-01 09:47:00,6.23,6.24,6.23,6.23,69400.0
2017-09-01 09:48:00,6.23,6.23,6.22,6.22,2700.0
2017-09-01 09:49:00,6.22,6.23,6.22,6.23,85300.0
2017-09-01 09:50:00,6.22,6.23,6.22,6.22,43940.0
2017-09-01 09:51:00,6.22,6.22,6.22,6.22,69257.0
2017-09-01 09:52:00,6.21,6.22,6.21,6.21,133800.0
2017-09-01 09:53:00,6.21,6.22,6.21,6.21,5400.0
2017-09-01 09:54:00,6.21,6.21,6.21,6.21,3700.0
2017-09-01 09:55:00,6.21,6.22,6.21,6.21,8700.0
2017-09-01 09:56:00,6.22,6.22,6.21,6.22,38500.0
2017-09-01 09:57:00,6.21,6.22,6.21,6.22,21600.0
2017-09-01 09:58:00,6.21,6.22,6.21,6.21,25060.0
2017-09-01 09:59:00,6.21,6.22,6.21,6.22,4600.0
2017-09-01 10:00:00,6.22,6.22,6.21,6.22,14500.0
2017-09-01 10:01:00,6.21,6.22,6.21,6.21,14500.0
2017-09-01 10:02:00,6.21,6.22,6.21,6.22,9100.0
2017-09-01 10:03:00,6.21,6.22,6.21,6.22,24300.0
2017-09-01 10:04:00,6.22,6.22,6.21,6.22,48300.0
2017-09-01 10:05:00,6.21,6.22,6.21,6.21,15000.0
2017-09-01 10:06:00,6.21,6.21,6.21,6.21,28300.0
2017-09-01 10:07:00,6.22,6.22,6.2,6.2,184340.0
2017-09-01 10:08:00,6.21,6.21,6.2,6.21,89300.0
2017-09-01 10:09:00,6.21,6.22,6.21,6.22,32930.0
2017-09-01 10:10:00,6.22,6.22,6.21,6.22,24500.0
2017-09-01 10:11:00,6.22,6.22,6.22,6.22,162600.0
2017-09-01 10:12:00,6.22,6.22,6.21,6.21,212800.0
2017-09-01 10:13:00,6.21,6.22,6.21,6.22,26800.0
2017-09-01 10:14:00,6.21,6.21,6.21,6.21,29200.0
